,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
1756,12,4,TwistedFate,Side.red,Lane.mid_lane,6,1892,1892,1892,4,10058,3.25,7,12,34,90937,16050,155,1,18,False
1757,4,12,Malphite,Side.red,Lane.top_lane,10,2808,7158,2808,7,11463,1.5714285714285714,1,16,15,136135,23054,220,2,23,True
1758,12,4,Irelia,Side.red,Lane.mid_lane,3,5532,5532,5532,5,12929,3.0,12,15,12,143283,22062,210,3,12,True
1759,4,7,Jhin,Side.blue,Lane.bot_lane,13,3602,14095,3602,6,20358,5.166666666666667,18,18,25,303461,21391,287,2,51,True
1760,4,3,MissFortune,Side.blue,Lane.bot_lane,5,7893,12250,7893,1,11236,11.0,6,13,6,115455,6076,186,2,24,True
1761,12,4,Renekton,Side.red,Lane.top_lane,11,2444,3497,2444,5,12006,3.2,5,15,28,162984,32099,206,1,19,True
1762,12,4,Leblanc,Side.red,Lane.mid_lane,0,0,0,0,2,5494,1.5,3,10,11,39532,10193,117,0,13,False
1763,4,12,Cassiopeia,Side.red,Lane.top_lane,4,3143,9233,3143,3,9749,1.6666666666666667,1,14,7,114707,12099,209,0,19,True
1764,4,11,Graves,Side.red,Lane.jungle,5,502,3176,502,5,7841,1.2,1,13,19,150851,18571,68,0,17,False
1765,7,4,Jinx,Side.blue,Lane.bot_lane,5,637,834,637,8,9139,0.875,2,12,11,100731,12631,204,0,24,False
1766,11,4,Khazix,Side.blue,Lane.jungle,11,0,41044,0,7,10046,2.0,3,15,1,161953,28434,13,0,31,False
1767,4,12,Camille,Side.red,Lane.top_lane,7,7622,8717,7622,5,9072,2.8,7,13,20,66186,16527,106,2,13,True
1768,11,4,Viego,Side.blue,Lane.jungle,11,259,14356,259,3,8157,6.0,7,11,11,75602,17898,15,0,16,True
1769,12,4,Ekko,Side.red,Lane.mid_lane,6,5404,5404,5404,2,13546,9.5,13,15,13,129858,19477,163,1,21,True
1770,12,4,Graves,Side.red,Lane.top_lane,3,2087,9236,2087,10,10486,1.0,7,14,13,119105,22824,179,1,25,False
1771,14,4,Gragas,Side.blue,Lane.utility,18,525,3225,525,6,7783,3.0,0,12,43,23215,18718,31,0,53,True
1772,4,12,Ziggs,Side.red,Lane.bot_lane,20,33705,40855,33705,7,18456,4.142857142857143,9,18,16,283832,20469,253,5,13,True
1773,4,1,Samira,Side.red,Lane.bot_lane,5,11671,11671,11671,3,14055,7.666666666666667,18,13,3,130535,18169,153,4,11,True
1774,4,11,Talon,Side.blue,Lane.jungle,8,5623,68267,5623,3,21888,9.666666666666666,21,18,16,332257,38552,56,3,37,False
1775,7,4,Jinx,Side.blue,Lane.bot_lane,12,13552,20657,13552,10,17154,2.8,16,16,21,206960,25160,212,6,30,True
1776,14,4,Qiyana,Side.blue,Lane.mid_lane,5,1786,2605,1786,4,12995,4.25,12,16,28,122467,26170,162,0,22,False
1777,4,12,Fiora,Side.blue,Lane.top_lane,3,8969,23730,8969,5,15218,2.6,10,17,7,168964,38280,230,5,28,True
1778,4,14,Lux,Side.blue,Lane.utility,25,1508,1743,1508,7,10660,4.142857142857143,4,14,61,40228,16794,32,0,71,True
1779,11,4,Taliyah,Side.red,Lane.jungle,8,0,23822,0,7,9482,1.7142857142857142,4,13,12,113012,19377,18,0,29,False
1780,4,1,Jhin,Side.blue,Lane.bot_lane,7,6850,12502,6850,0,13335,20.0,13,15,33,153040,14916,197,3,23,True
1781,4,7,Xayah,Side.blue,Lane.bot_lane,7,8415,14466,8415,6,14897,3.8333333333333335,16,15,14,154906,19200,181,4,17,True
1782,14,4,Zac,Side.red,Lane.utility,4,0,0,0,3,7004,2.3333333333333335,3,11,26,38529,18667,50,0,50,False
1783,12,4,Jayce,Side.blue,Lane.top_lane,1,3605,3605,3605,4,7995,0.75,2,12,6,86277,13563,138,1,22,False
1784,14,4,Pyke,Side.blue,Lane.utility,6,171,946,171,13,9889,0.9230769230769231,6,12,10,22133,22735,45,0,124,False
1785,14,4,Irelia,Side.blue,Lane.mid_lane,5,6946,9377,6946,5,12440,3.0,10,15,8,148639,18582,179,2,15,True
1786,4,12,Yone,Side.red,Lane.mid_lane,3,4170,6392,4170,9,9573,0.7777777777777778,4,13,12,115236,22561,166,2,13,False
1787,4,14,Gragas,Side.red,Lane.utility,7,0,2064,0,10,7657,1.0,3,12,48,27996,25029,45,0,72,False
1788,4,12,Jayce,Side.red,Lane.top_lane,14,5698,13897,5698,12,12414,1.75,7,15,9,119481,24120,147,1,36,False
1789,4,3,Jinx,Side.red,Lane.bot_lane,6,4297,4297,4297,4,7834,3.25,7,10,10,65468,8605,107,1,13,True
1790,4,1,Samira,Side.blue,Lane.bot_lane,14,2213,8146,2213,7,15524,3.2857142857142856,9,16,5,186881,25424,243,2,54,True
1791,11,4,XinZhao,Side.blue,Lane.jungle,7,398,36290,398,2,10887,7.0,7,14,15,144217,26221,25,2,40,True
1792,4,12,Akshan,Side.red,Lane.top_lane,9,4032,4124,4032,6,9282,1.8333333333333333,2,13,1,116315,16181,186,1,16,False
1793,1,4,Samira,Side.blue,Lane.bot_lane,12,12968,19480,12968,4,20070,8.75,23,16,4,204137,23516,211,5,13,True
1794,4,1,Kaisa,Side.blue,Lane.bot_lane,7,0,2668,0,9,5683,0.7777777777777778,0,10,0,51149,12773,118,0,21,False
1795,12,4,Fiora,Side.red,Lane.top_lane,6,17279,18447,17279,2,16911,11.0,16,16,9,156269,24571,186,2,19,True
1796,4,12,Jax,Side.blue,Lane.top_lane,3,5963,11463,5963,9,11956,1.1111111111111112,7,14,26,132150,25043,168,2,11,False
1797,3,4,Sona,Side.red,Lane.utility,24,2428,5719,2428,3,8979,8.666666666666666,2,14,15,20343,15564,16,0,77,True
1798,4,14,Pyke,Side.red,Lane.utility,4,74,1661,74,6,14356,1.8333333333333333,7,15,25,31667,20613,67,1,175,True
1799,4,12,Akshan,Side.blue,Lane.top_lane,2,2752,2752,2752,3,8018,2.6666666666666665,6,12,0,67274,9874,121,1,16,True
1800,4,7,Caitlyn,Side.red,Lane.bot_lane,6,8450,8450,8450,2,10361,6.0,6,11,7,98407,8759,150,2,19,True
1801,3,4,Kaisa,Side.blue,Lane.bot_lane,2,2246,2390,2246,6,10103,1.6666666666666667,8,12,3,103498,12589,168,0,20,False
1802,4,3,Karma,Side.blue,Lane.utility,14,338,6135,338,8,7429,1.875,1,11,33,23866,18129,29,0,66,False
1803,14,4,Leona,Side.blue,Lane.utility,7,0,1536,0,5,5655,1.6,1,11,18,16653,13025,39,0,39,False
1804,12,4,Yone,Side.blue,Lane.top_lane,2,1576,4106,1576,6,8581,1.0,4,13,7,99566,16275,159,1,19,False
1805,4,12,Jax,Side.blue,Lane.top_lane,4,10272,33203,10272,8,13003,1.375,7,15,10,151604,28668,153,6,22,True
1806,14,4,Thresh,Side.blue,Lane.utility,17,879,2263,879,3,7835,6.333333333333333,2,12,13,24358,12351,31,0,51,True
1807,11,4,Talon,Side.blue,Lane.jungle,5,1828,12221,1828,7,13370,2.4285714285714284,12,14,3,133839,27220,35,1,38,False
1808,12,4,Akali,Side.blue,Lane.mid_lane,4,797,1121,797,4,10152,3.0,8,15,2,111300,26469,180,0,19,False
1809,4,11,Udyr,Side.red,Lane.jungle,9,345,12676,345,3,8735,4.666666666666667,5,13,25,116435,25367,27,0,32,False
1810,12,4,Akali,Side.blue,Lane.mid_lane,1,429,429,429,10,9718,0.8,7,13,3,87956,24149,152,0,9,False
1811,4,3,Zyra,Side.red,Lane.utility,19,784,1248,784,4,10541,6.0,5,16,85,68419,27966,57,1,59,False
1812,12,4,Renekton,Side.blue,Lane.top_lane,7,537,2059,537,8,9119,1.0,1,15,16,131104,36920,164,0,12,False
1813,3,4,Jhin,Side.red,Lane.bot_lane,3,1608,2248,1608,5,9298,1.0,2,13,13,120523,15838,196,0,11,False
1814,14,4,Sona,Side.blue,Lane.utility,11,0,0,0,5,8039,2.8,3,13,8,14467,17988,13,0,70,False
1815,6,4,Tryndamere,Side.red,Lane.mid_lane,6,1599,5780,1599,10,7410,0.6,0,12,5,87565,26481,139,0,19,False
1816,11,4,Nidalee,Side.blue,Lane.jungle,4,72,29830,72,3,11820,5.0,11,14,5,183135,21084,26,1,22,True
1817,4,1,Samira,Side.blue,Lane.bot_lane,7,3681,6779,3681,12,9673,1.1666666666666667,7,11,2,69411,19020,140,1,23,False
1818,4,3,Lulu,Side.blue,Lane.utility,22,1070,2293,1070,3,8545,7.333333333333333,0,15,34,22935,12883,39,0,76,True
1819,14,4,Karma,Side.red,Lane.utility,16,2178,7445,2178,8,10032,2.125,1,16,26,45357,18440,35,0,131,True
1820,1,4,Lucian,Side.red,Lane.bot_lane,7,7901,21071,7901,4,15277,4.5,11,16,2,193996,22956,226,3,24,True
1821,12,4,Yone,Side.blue,Lane.top_lane,3,3359,4983,3359,9,8461,0.6666666666666666,3,12,13,84372,17614,131,1,7,False
1822,12,4,Viktor,Side.red,Lane.top_lane,3,432,432,432,8,10104,0.875,4,14,21,94400,18517,160,0,20,False
1823,4,14,Lux,Side.blue,Lane.utility,21,2031,2031,2031,5,10222,5.4,6,13,54,51843,12836,38,1,55,True
1824,4,14,Lulu,Side.blue,Lane.utility,6,156,218,156,9,5500,0.7777777777777778,1,9,20,9700,15179,4,0,52,False
1825,4,12,Sylas,Side.blue,Lane.mid_lane,11,4800,12779,4800,6,14633,2.6666666666666665,5,17,34,165566,37634,202,2,31,False
1826,4,7,Caitlyn,Side.red,Lane.bot_lane,6,3459,3459,3459,1,8848,13.0,7,10,6,55815,7153,119,1,14,True
1827,14,4,Karma,Side.red,Lane.utility,31,1064,1808,1064,7,11209,5.285714285714286,6,14,52,46007,21863,12,0,55,True
1828,12,4,Yone,Side.blue,Lane.top_lane,7,3505,7615,3505,8,8094,1.0,1,13,4,78282,16212,105,1,17,True
1829,12,4,Vex,Side.blue,Lane.mid_lane,7,1303,4179,1303,6,13686,3.1666666666666665,12,14,42,140992,19762,194,0,37,False
1830,12,4,Camille,Side.blue,Lane.top_lane,4,4600,4600,4600,7,10531,1.1428571428571428,4,14,34,117051,30928,181,2,19,False
1831,4,12,TwistedFate,Side.blue,Lane.mid_lane,9,3883,6242,3883,4,11712,3.0,3,15,37,128669,21261,187,2,25,False
1832,4,14,Rakan,Side.red,Lane.utility,13,928,928,928,2,5378,7.0,1,9,12,12501,6105,25,0,19,True
1833,14,4,Akali,Side.blue,Lane.mid_lane,0,830,830,830,5,5566,0.2,1,10,1,51843,8961,113,0,11,False
1834,11,4,LeeSin,Side.blue,Lane.jungle,20,164,31801,164,5,16866,6.0,10,18,26,201981,60882,29,0,55,True
1835,4,12,Aatrox,Side.blue,Lane.top_lane,0,157,157,157,3,4650,0.0,0,10,4,51692,7033,118,0,5,False
1836,12,4,Leblanc,Side.red,Lane.mid_lane,4,322,322,322,3,6289,3.3333333333333335,6,10,13,47760,12044,91,0,10,False
1837,4,12,Sett,Side.blue,Lane.top_lane,5,3493,5629,3493,4,9915,2.75,6,14,23,81306,29828,126,1,25,True
1838,12,4,Malphite,Side.blue,Lane.top_lane,7,296,3122,296,6,12453,2.0,5,16,38,119135,22414,199,1,25,False
1839,12,4,Sylas,Side.red,Lane.mid_lane,7,1506,1506,1506,2,8481,6.5,6,12,18,61911,13554,133,1,15,True
1840,4,12,Irelia,Side.blue,Lane.top_lane,1,11316,29825,11316,6,15398,1.6666666666666667,9,17,9,220658,28068,243,4,24,True
1841,11,4,Nunu,Side.red,Lane.jungle,14,0,25723,0,3,9440,5.333333333333333,2,14,37,128030,29367,43,0,28,False
1842,14,4,Karma,Side.blue,Lane.utility,18,436,609,436,7,7861,2.857142857142857,2,12,23,26944,12756,22,0,64,True
1843,14,4,Lux,Side.red,Lane.utility,25,1393,1475,1393,5,9415,5.4,2,14,35,31055,13156,17,0,68,True
1844,4,12,Corki,Side.blue,Lane.mid_lane,6,1488,1776,1488,5,11700,1.8,3,16,3,161904,21735,246,1,31,False
1845,6,12,Shyvana,Side.blue,Lane.top_lane,11,330,4850,330,6,12168,2.6666666666666665,5,14,5,110511,35105,163,0,65,False
1846,4,12,Viktor,Side.blue,Lane.mid_lane,13,2216,8522,2216,8,11279,2.375,6,15,22,124068,21344,164,1,13,True
1847,4,12,Lissandra,Side.red,Lane.mid_lane,8,2101,4563,2101,5,12084,2.4,4,15,73,150419,18069,234,1,19,False
1848,7,4,Samira,Side.red,Lane.bot_lane,10,3791,13611,3791,6,12180,3.3333333333333335,10,14,3,122390,18837,157,1,18,True
1849,4,14,Yasuo,Side.red,Lane.mid_lane,3,6948,13014,6948,1,9835,8.0,5,14,14,129487,12270,147,1,29,True
1850,12,4,Anivia,Side.red,Lane.mid_lane,9,1058,5003,1058,6,10756,2.0,3,16,31,135431,22310,181,0,34,False
1851,4,12,Viktor,Side.blue,Lane.mid_lane,12,1210,7973,1210,7,11701,2.2857142857142856,4,15,10,133211,16370,171,1,24,True
1852,4,12,Fiora,Side.blue,Lane.top_lane,4,6685,13966,6685,5,11446,2.6,9,15,14,126726,33246,150,2,25,True
1853,12,4,Vex,Side.blue,Lane.mid_lane,7,616,3434,616,7,11411,1.4285714285714286,3,15,44,148088,22791,211,0,20,False
1854,4,12,Corki,Side.red,Lane.mid_lane,4,5116,9322,5116,2,17674,7.0,10,17,2,208930,16069,265,3,38,False
1855,4,7,Caitlyn,Side.blue,Lane.bot_lane,9,2171,5570,2171,7,9892,1.7142857142857142,3,13,20,121035,17008,195,0,26,False
1856,14,4,Blitzcrank,Side.blue,Lane.utility,19,185,185,185,13,10279,1.7692307692307692,4,15,49,25248,30279,33,0,98,False
1857,4,1,Ezreal,Side.blue,Lane.bot_lane,1,2607,8134,2607,2,10227,2.0,3,13,0,110727,11733,202,1,25,False
1858,1,4,Caitlyn,Side.blue,Lane.bot_lane,1,2032,7401,2032,10,5550,0.1,0,9,4,53084,16439,102,0,3,False
1859,4,3,Kaisa,Side.red,Lane.bot_lane,10,1170,9431,1170,6,11659,2.1666666666666665,3,15,4,162305,17468,196,1,15,True
1860,4,14,Rell,Side.red,Lane.utility,24,141,141,141,5,8719,5.2,2,13,38,24667,19584,35,0,88,False
1861,4,12,Taliyah,Side.blue,Lane.mid_lane,4,413,413,413,3,8529,3.3333333333333335,6,12,18,85515,12102,149,1,30,False
1862,11,4,LeeSin,Side.blue,Lane.jungle,4,915,11665,915,3,7605,2.3333333333333335,3,11,11,74378,19031,29,1,18,False
1863,14,4,Rakan,Side.blue,Lane.utility,14,713,3899,713,7,7722,2.0,0,13,22,14877,18149,19,0,96,True
1864,11,4,Graves,Side.blue,Lane.jungle,3,402,14841,402,7,7957,0.8571428571428571,3,12,10,120233,16999,40,0,22,False
1865,14,4,Lulu,Side.blue,Lane.utility,15,536,1065,536,11,9257,1.5454545454545454,2,14,34,14027,23931,27,0,60,False
1866,11,4,Graves,Side.red,Lane.jungle,6,553,28703,553,5,10592,2.0,4,15,17,196552,22225,47,2,25,True
1867,3,4,Blitzcrank,Side.red,Lane.utility,18,0,49,0,9,7838,2.2222222222222223,2,14,51,15709,23701,27,0,55,True
1868,4,11,LeeSin,Side.red,Lane.jungle,6,0,9912,0,8,10632,1.5,6,14,16,121909,34351,37,0,32,False
1869,4,12,Leblanc,Side.red,Lane.mid_lane,5,84,179,84,4,13130,3.0,7,16,8,123441,27749,232,0,44,False
1870,14,4,Karma,Side.red,Lane.utility,9,982,4106,982,8,6712,1.25,1,10,20,26982,20478,20,0,63,False
1871,12,4,Jayce,Side.red,Lane.top_lane,9,9526,15384,9526,4,16213,6.0,15,17,10,177105,19725,202,1,17,True
1872,3,4,Rakan,Side.blue,Lane.utility,12,1022,1142,1022,3,5298,4.666666666666667,2,9,17,13724,7411,25,1,22,True
1873,14,4,Thresh,Side.blue,Lane.utility,10,53,673,53,6,6658,1.8333333333333333,1,10,28,17081,17130,36,0,75,False
1874,3,4,Morgana,Side.red,Lane.utility,20,939,939,939,3,7678,7.333333333333333,2,11,47,16345,11623,14,0,57,True
1875,12,4,Gragas,Side.blue,Lane.top_lane,14,3169,8318,3169,7,10212,2.2857142857142856,2,16,51,108036,26890,170,0,14,True
1876,7,4,Caitlyn,Side.blue,Lane.bot_lane,7,4760,26224,4760,4,19654,5.25,14,18,19,327232,29758,290,2,36,False
1877,12,4,Irelia,Side.red,Lane.top_lane,1,2881,7051,2881,4,9103,1.0,3,13,8,123972,22828,194,1,14,False
1878,11,4,Graves,Side.red,Lane.jungle,2,0,6259,0,5,6614,0.8,2,11,11,96989,16934,12,0,21,False
1879,12,4,Gragas,Side.blue,Lane.top_lane,10,3629,4304,3629,0,8036,12.0,2,13,21,80861,12096,130,1,7,True
1880,4,11,Talon,Side.red,Lane.jungle,10,2764,39460,2764,4,13002,4.75,9,16,8,214030,28770,53,2,22,True
1881,4,12,Ryze,Side.red,Lane.mid_lane,7,416,416,416,9,9890,1.1111111111111112,3,14,36,123170,27114,201,0,20,False
1882,12,4,Gragas,Side.blue,Lane.top_lane,8,1519,1795,1519,10,7283,0.9,1,12,33,74233,27041,129,1,23,False
1883,11,4,XinZhao,Side.red,Lane.jungle,17,4712,24810,4712,10,15241,3.1,14,16,29,167744,52370,48,5,20,True
1884,14,4,Renekton,Side.blue,Lane.mid_lane,5,2489,3673,2489,7,11293,1.7142857142857142,7,14,18,130341,35815,188,2,17,True
1885,1,4,Jhin,Side.blue,Lane.bot_lane,3,3274,3274,3274,2,7666,4.5,6,11,4,63815,7348,118,1,9,True
1886,7,4,Jinx,Side.blue,Lane.bot_lane,12,5447,5447,5447,6,12095,3.8333333333333335,11,13,18,102501,18811,133,2,18,True
1887,4,14,Lulu,Side.blue,Lane.utility,17,768,1616,768,6,8130,3.0,1,13,25,13008,12811,15,0,68,True
1888,4,14,Lulu,Side.blue,Lane.utility,11,2872,2872,2872,4,7251,3.5,3,10,16,19363,11456,6,0,40,True
1889,4,7,Aphelios,Side.red,Lane.bot_lane,4,719,719,719,8,6992,0.875,3,11,14,53771,17183,105,0,11,False
1890,12,4,Akali,Side.blue,Lane.mid_lane,10,4874,6898,4874,0,13354,15.0,5,16,4,152459,22243,217,4,19,True
1891,4,7,Caitlyn,Side.blue,Lane.bot_lane,7,11741,19316,11741,1,13590,15.0,8,14,13,153555,11915,228,6,33,True
1892,1,4,Jhin,Side.red,Lane.bot_lane,7,178,2865,178,7,8427,1.4285714285714286,3,11,22,83784,15202,142,1,11,False
1893,12,4,Leblanc,Side.red,Lane.mid_lane,12,4054,12863,4054,7,19305,4.714285714285714,21,17,21,154411,33423,161,1,22,False
1894,4,11,LeeSin,Side.blue,Lane.jungle,3,1990,4830,1990,5,6007,1.0,2,10,5,71519,11960,10,1,15,False
1895,11,4,JarvanIV,Side.red,Lane.jungle,5,0,4620,0,5,6278,1.2,1,10,12,79970,18863,14,0,22,False
1896,6,12,Taric,Side.blue,Lane.top_lane,8,0,196,0,5,6884,1.8,1,12,10,56188,16278,121,0,13,False
1897,14,4,Leona,Side.blue,Lane.utility,12,0,572,0,9,7187,1.4444444444444444,1,12,48,21127,19036,44,0,76,False
1898,12,4,Ryze,Side.red,Lane.mid_lane,7,0,0,0,8,14494,1.75,7,18,34,242777,28771,290,0,22,False
1899,11,4,Khazix,Side.red,Lane.jungle,6,460,23038,460,5,9774,2.2,5,13,3,136975,22797,15,0,22,True
1900,12,4,Jayce,Side.red,Lane.top_lane,10,10971,19160,10971,2,13243,9.5,9,15,10,164978,12003,190,5,21,True
1901,4,11,Graves,Side.red,Lane.jungle,4,2216,28911,2216,2,10062,6.5,9,13,9,134265,12851,41,2,12,True
1902,12,4,Akali,Side.blue,Lane.mid_lane,6,8228,8818,8228,2,16074,7.0,8,18,0,181416,23220,258,3,47,False
1903,4,3,Yasuo,Side.blue,Lane.bot_lane,10,9617,35274,9617,3,16953,6.666666666666667,10,17,31,261586,21770,249,3,24,True
1904,14,4,Thresh,Side.blue,Lane.utility,9,47,47,47,6,5700,1.8333333333333333,2,9,33,11784,11932,26,0,39,False
1905,12,4,Viktor,Side.red,Lane.mid_lane,6,2483,4491,2483,3,11887,2.6666666666666665,2,16,15,157916,12746,244,0,32,False
1906,4,1,Caitlyn,Side.red,Lane.bot_lane,5,5114,12545,5114,6,18986,2.8333333333333335,12,17,21,290850,18091,281,2,28,False
1907,12,4,Graves,Side.blue,Lane.top_lane,0,66,66,66,6,5401,0.3333333333333333,2,10,10,54175,12088,107,0,10,False
1908,7,4,Ezreal,Side.red,Lane.bot_lane,11,4454,4759,4454,3,10547,5.666666666666667,6,12,0,90959,8956,183,1,7,True
1909,11,4,Graves,Side.red,Lane.jungle,4,1300,16689,1300,8,13009,1.25,6,17,9,208497,24273,99,0,32,False
1910,14,4,Alistar,Side.blue,Lane.utility,4,0,104,0,11,5121,0.36363636363636365,0,9,33,14716,19570,28,0,55,False
1911,14,4,Senna,Side.red,Lane.utility,16,464,2461,464,14,7669,1.3571428571428572,3,11,20,19397,25645,14,0,49,False
1912,7,4,Kaisa,Side.blue,Lane.bot_lane,9,4289,9574,4289,6,21321,4.166666666666667,16,18,3,267364,26856,301,2,34,True
1913,14,4,Alistar,Side.red,Lane.utility,16,0,594,0,6,8004,3.0,2,13,31,19200,22008,36,0,73,True
1914,12,4,Kassadin,Side.blue,Lane.mid_lane,1,765,765,765,4,4579,0.25,0,10,7,40615,8206,103,0,10,False
1915,12,4,Ryze,Side.blue,Lane.mid_lane,5,1711,12123,1711,1,10081,11.0,6,14,13,125325,8258,158,0,20,True
1916,14,4,Akshan,Side.blue,Lane.mid_lane,7,8593,17730,8593,11,20072,2.1818181818181817,17,18,1,206572,43143,219,3,27,False
1917,4,11,LeeSin,Side.blue,Lane.jungle,3,0,16014,0,0,6623,9.0,6,10,3,78010,10263,11,0,8,True
1918,7,4,Aphelios,Side.red,Lane.bot_lane,6,0,3891,0,8,8834,1.0,2,13,15,94377,16033,172,0,17,False
1919,14,4,Rumble,Side.blue,Lane.utility,4,0,0,0,5,5228,1.0,1,9,8,19877,11322,40,0,47,False
1920,14,4,Blitzcrank,Side.blue,Lane.utility,15,374,1704,374,5,8522,3.6,3,13,41,36977,21120,54,1,77,False
1921,11,4,RekSai,Side.red,Lane.jungle,3,3198,11686,3198,7,9077,1.0,4,12,12,111688,27026,15,0,21,False
1922,11,4,Viego,Side.red,Lane.jungle,11,1863,28131,1863,3,12521,7.0,10,15,19,148840,34545,10,2,24,True
1923,12,4,Viktor,Side.red,Lane.mid_lane,3,2657,2657,2657,5,8041,0.8,1,13,18,99265,12019,173,1,11,False
1924,4,7,Aphelios,Side.red,Lane.bot_lane,2,6540,14270,6540,2,10363,5.5,9,11,16,93861,6806,169,3,32,True
1925,12,4,TwistedFate,Side.blue,Lane.mid_lane,8,2593,2593,2593,2,8779,7.0,6,12,27,62616,7123,129,1,13,True
1926,4,12,TahmKench,Side.red,Lane.top_lane,1,0,0,0,6,4728,0.16666666666666666,0,10,19,53978,15735,119,0,5,False
1927,11,4,RekSai,Side.blue,Lane.jungle,6,0,5254,0,7,8631,1.2857142857142858,3,12,13,111561,24121,20,0,30,False
1928,12,4,Irelia,Side.blue,Lane.top_lane,7,8226,22985,8226,9,15763,1.7777777777777777,9,17,18,193223,40992,238,4,28,True
1929,14,4,Lulu,Side.blue,Lane.utility,5,136,2800,136,11,5796,0.5454545454545454,1,11,36,16828,15318,15,0,33,False
1930,12,4,Akali,Side.red,Lane.mid_lane,0,381,381,381,8,9688,0.625,5,14,1,101717,18345,172,0,13,False
1931,12,4,Renekton,Side.blue,Lane.top_lane,7,1724,1724,1724,10,10406,1.1,4,14,23,122308,39667,177,0,16,False
1932,4,12,Gragas,Side.red,Lane.top_lane,4,0,218,0,8,7304,1.0,4,12,37,67381,21818,110,0,16,False
1933,14,4,Qiyana,Side.blue,Lane.mid_lane,13,875,4679,875,9,11926,2.7777777777777777,12,15,25,94991,18914,107,0,22,True
1934,6,11,Taric,Side.blue,Lane.jungle,19,0,18260,0,12,10777,1.8333333333333333,3,15,53,132109,46941,37,1,30,False
1935,3,4,Rakan,Side.red,Lane.utility,25,503,1141,503,2,7395,13.5,2,12,30,16853,14101,31,1,73,True
1936,1,4,Lucian,Side.red,Lane.bot_lane,7,7901,21071,7901,4,15277,4.5,11,16,2,193996,22956,226,3,24,True
1937,12,4,Leblanc,Side.blue,Lane.mid_lane,12,3398,3398,3398,5,11845,3.2,4,17,28,124128,28014,208,1,41,True
1938,4,14,Alistar,Side.blue,Lane.utility,1,0,1807,0,4,3233,0.5,1,6,26,8516,9605,19,0,10,False
1939,14,4,Karma,Side.red,Lane.utility,16,1206,3585,1206,2,7975,9.0,2,11,23,24606,10167,12,0,63,True
1940,11,4,Evelynn,Side.red,Lane.jungle,3,0,2459,0,7,10336,1.2857142857142858,6,12,4,89147,20568,11,0,29,False
1941,12,14,Camille,Side.blue,Lane.top_lane,12,4080,4333,4080,10,10779,1.8,6,14,26,80768,32756,142,0,21,False
1942,4,7,Caitlyn,Side.blue,Lane.bot_lane,9,11211,17935,11211,5,16845,4.2,12,17,44,203223,25138,251,3,37,True
1943,12,4,Sylas,Side.red,Lane.mid_lane,9,5281,13791,5281,6,17702,3.3333333333333335,11,18,41,202334,37061,234,1,36,True
1944,7,4,Xayah,Side.red,Lane.bot_lane,4,4169,9304,4169,0,8261,7.0,3,11,2,83605,6244,146,2,7,True
1945,11,3,Karthus,Side.red,Lane.jungle,12,698,20783,698,4,9989,5.25,9,12,13,120004,14041,30,1,12,True
1946,4,7,Caitlyn,Side.blue,Lane.bot_lane,14,6205,11591,6205,4,12039,6.25,11,14,11,108142,14866,158,2,28,True
1947,12,4,Akali,Side.blue,Lane.mid_lane,0,0,46,0,3,6198,1.3333333333333333,4,11,1,42751,12730,96,0,12,False
1948,11,4,Talon,Side.red,Lane.jungle,5,189,7043,189,9,11058,1.2222222222222223,6,13,5,146627,25424,25,0,24,False
1949,4,3,Zilean,Side.red,Lane.utility,9,100,386,100,5,4953,1.8,0,10,9,18459,12303,28,0,37,False
1950,14,4,Zed,Side.blue,Lane.mid_lane,3,316,316,316,1,6178,6.0,3,12,4,65715,6709,130,0,5,False
1951,4,12,Ziggs,Side.blue,Lane.bot_lane,9,10501,10501,10501,6,8553,2.5,6,10,10,62949,8315,112,1,12,True
1952,3,4,Jhin,Side.blue,Lane.bot_lane,13,0,139,0,13,10080,1.1538461538461537,2,14,26,90191,23818,163,0,13,False
1953,12,4,Sylas,Side.red,Lane.mid_lane,12,136,136,136,4,9518,4.25,5,14,22,81840,19633,128,0,13,True
1954,4,7,Xayah,Side.blue,Lane.bot_lane,5,1868,2172,1868,9,10325,0.6666666666666666,1,14,14,128387,18341,214,0,31,False
1955,11,4,LeeSin,Side.red,Lane.jungle,7,0,14916,0,1,9239,18.0,11,11,11,85018,16695,15,1,16,True
1956,11,4,LeeSin,Side.red,Lane.jungle,12,542,18640,542,2,8216,9.0,6,12,12,97814,17882,8,2,14,True
1957,12,4,Corki,Side.blue,Lane.mid_lane,5,7027,7027,7027,2,12844,5.0,5,14,2,144454,12582,193,3,24,True
1958,4,12,Karma,Side.red,Lane.mid_lane,5,1050,1050,1050,6,9980,1.3333333333333333,3,15,29,130965,22203,199,0,33,False
1959,14,4,Akshan,Side.red,Lane.mid_lane,5,0,0,0,13,8242,0.8461538461538461,6,11,0,55644,20756,99,0,26,False
1960,7,4,Ashe,Side.blue,Lane.bot_lane,11,0,8860,0,12,12788,1.4166666666666667,6,16,65,149213,32267,187,0,76,False
1961,14,4,Pyke,Side.blue,Lane.utility,10,887,887,887,5,9977,3.2,6,13,23,17881,16714,33,0,86,True
